"subj","age","item","freq","gram","rating","accuracy","region","word","rt"
34,30,13,"low","yes",5,1,4,"the",188.984438201009
34,30,14,"low","yes",5,1,4,"the",226.375470987325
34,30,15,"low","yes",4,1,4,"the",498.666612882808
34,30,16,"low","no",3,1,4,"the",231.160942770272
34,30,17,"low","no",2,1,4,"the",414.230416335654
34,30,18,"low","no",1,0,4,"the",254.004202778244
34,30,19,"low","no",1,1,4,"the",316.607590741984
34,30,20,"low","no",1,1,4,"the",275.768426463472
35,29,1,"high","yes",5,1,4,"the",349.918063740658
35,29,2,"high","yes",2,1,4,"the",109.47041789201
35,29,3,"high","yes",5,1,4,"the",381.503911370509
35,29,4,"high","yes",4,1,4,"the",423.261892764616
35,29,5,"high","yes",5,1,4,"the",384.678498893549
35,29,6,"high","no",3,1,4,"the",421.746808321146
35,29,7,"high","no",2,1,4,"the",459.317955542688
35,29,8,"high","no",5,1,4,"the",406.61640692346
35,29,9,"high","no",4,1,4,"the",334.909147273319
35,29,10,"high","no",2,1,4,"the",416.396508718395
35,29,11,"low","yes",5,1,4,"the",254.801549251724
35,29,12,"low","yes",5,1,4,"the",457.90377718247
35,29,13,"low","yes",4,0,4,"the",412.755196039679
35,29,14,"low","yes",3,1,4,"the",375.515539467598
35,29,15,"low","yes",4,1,4,"the",352.0319793396
35,29,16,"low","no",2,1,4,"the",385.542583831152
35,29,17,"low","no",1,1,4,"the",360.109264227548
35,29,18,"low","no",1,1,4,"the",446.493193365696
35,29,19,"low","no",3,1,4,"the",483.211723246716
35,29,20,"low","no",2,1,4,"the",183.769206914055
36,33,1,"high","yes",5,1,4,"the",371.36266056793
36,33,2,"high","yes",5,0,4,"the",373.003300942739
36,33,3,"high","yes",3,1,4,"the",501.54609369885
36,33,4,"high","yes",5,1,4,"the",331.284982595478
36,33,5,"high","yes",5,1,4,"the",258.577599318734
36,33,6,"high","no",3,0,4,"the",232.749088355058
36,33,7,"high","no",1,1,4,"the",524.574760697639
36,33,8,"high","no",2,1,4,"the",313.637266811771
36,33,9,"high","no",4,1,4,"the",440.363104358924
36,33,10,"high","no",1,1,4,"the",550.554221536039
36,33,11,"low","yes",4,1,4,"the",480.90197958706
36,33,12,"low","yes",3,1,4,"the",402.279857006533
36,33,13,"low","yes",5,1,4,"the",328.085038825153
36,33,14,"low","yes",5,1,4,"the",527.177481440678
36,33,15,"low","yes",5,1,4,"the",327.032788733766
36,33,16,"low","no",5,1,4,"the",382.160725722736
36,33,17,"low","no",1,1,4,"the",326.725964214072
36,33,18,"low","no",3,1,4,"the",221.230692188265
36,33,19,"low","no",2,1,4,"the",261.479083205922
36,33,20,"low","no",4,1,4,"the",479.296505390858
37,34,1,"high","yes",5,1,4,"the",193.383449294941
37,34,2,"high","yes",5,1,4,"the",290.77341343688
37,34,3,"high","yes",3,1,4,"the",291.351034438162
37,34,4,"high","yes",5,1,4,"the",477.163652491536
37,34,5,"high","yes",2,1,4,"the",187.079358028999
37,34,6,"high","no",3,1,4,"the",449.233284932176
37,34,7,"high","no",2,1,4,"the",388.477254781173
37,34,8,"high","no",3,1,4,"the",388.426240970728
37,34,9,"high","no",2,1,4,"the",503.954885201591
37,34,10,"high","no",4,1,4,"the",367.087289453692
37,34,11,"low","yes",4,1,4,"the",350.227856522352
37,34,12,"low","yes",5,1,4,"the",516.435000481126
37,34,13,"low","yes",4,1,4,"the",340.670887766625
37,34,14,"low","yes",4,1,4,"the",352.785649551878
37,34,15,"low","yes",4,1,4,"the",329.331895844724
37,34,16,"low","no",1,1,4,"the",285.795105258517
37,34,17,"low","no",3,1,4,"the",504.258183525705
37,34,18,"low","no",1,1,4,"the",187.834940686148
37,34,19,"low","no",3,1,4,"the",278.470168808063
37,34,20,"low","no",1,1,4,"the",272.746402116913
38,55,1,"high","yes",5,1,4,"the",271.456749379369
38,55,2,"high","yes",4,1,4,"the",404.960474782403
38,55,3,"high","yes",3,1,4,"the",352.963390792602
38,55,4,"high","yes",5,0,4,"the",318.873493141146
38,55,5,"high","yes",3,1,4,"the",452.022344060087
38,55,6,"high","no",4,0,4,"the",307.938591968942
38,55,7,"high","no",2,1,4,"the",346.647870208254
38,55,8,"high","no",3,1,4,"the",399.15853200546
38,55,9,"high","no",1,1,4,"the",426.66780981218
38,55,10,"high","no",3,0,4,"the",413.000077515958
38,55,11,"low","yes",4,1,4,"the",441.047192550768
38,55,12,"low","yes",4,1,4,"the",495.848482220112
38,55,13,"low","yes",3,0,4,"the",478.300991483267
38,55,14,"low","yes",2,0,4,"the",380.439880832692
38,55,15,"low","yes",5,1,4,"the",260.451671949695
38,55,16,"low","no",1,1,4,"the",418.665671970334
38,55,17,"low","no",3,1,4,"the",428.791643845891
38,55,18,"low","no",2,1,4,"the",400.950307748449
38,55,19,"low","no",1,1,4,"the",295.562395457167
38,55,20,"low","no",1,1,4,"the",305.439092979825
39,40,1,"high","yes",5,1,4,"the",349.478987042203
39,40,2,"high","yes",3,1,4,"the",295.06671688824
39,40,3,"high","yes",4,1,4,"the",342.554518846244
39,40,4,"high","yes",5,1,4,"the",469.118724948409
39,40,5,"high","yes",5,1,4,"the",319.846063943579
39,40,6,"high","no",2,1,4,"the",261.353628046269
39,40,7,"high","no",2,1,4,"the",384.528291781876
39,40,8,"high","no",2,1,4,"the",478.209045739862
39,40,9,"high","no",1,0,4,"the",492.602346533241
39,40,10,"high","no",3,1,4,"the",462.425139259467
39,40,11,"low","yes",4,0,4,"the",166.761040361834
39,40,12,"low","yes",4,1,4,"the",365.784583014139
39,40,13,"low","yes",5,1,4,"the",361.580254135419
39,40,14,"low","yes",4,1,4,"the",85.9256617063696
39,40,15,"low","yes",1,1,4,"the",384.951159162128
39,40,16,"low","no",1,1,4,"the",365.204750502736
39,40,17,"low","no",4,1,4,"the",434.499764991621
39,40,18,"low","no",3,1,4,"the",258.351710765011
39,40,19,"low","no",1,1,4,"the",321.620266019935
39,40,20,"low","no",1,1,4,"the",409.691305352914
40,57,1,"high","yes",3,1,4,"the",223.452105764062
40,57,2,"high","yes",5,1,4,"the",230.41425394518
40,57,3,"high","yes",5,1,4,"the",445.177837143093
40,57,4,"high","yes",4,1,4,"the",386.786550763515
40,57,5,"high","yes",4,1,4,"the",528.994796773115
40,57,6,"high","no",2,1,4,"the",448.237491406692
40,57,7,"high","no",3,0,4,"the",282.762853884585
40,57,8,"high","no",4,1,4,"the",382.58666958969
40,57,9,"high","no",2,1,4,"the",247.144873798371
40,57,10,"high","no",2,1,4,"the",554.199885455269
40,57,11,"low","yes",5,1,4,"the",437.163588299044
40,57,12,"low","yes",5,1,4,"the",245.508066580459
40,57,13,"low","yes",5,1,4,"the",359.116137628422
40,57,14,"low","yes",5,0,4,"the",295.283251749009
40,57,15,"low","yes",2,1,4,"the",467.96963808007
40,57,16,"low","no",1,0,4,"the",282.771653725492
40,57,17,"low","no",1,1,4,"the",509.685561478534
40,57,18,"low","no",2,1,4,"the",527.649479631217
40,57,19,"low","no",2,0,4,"the",298.798257219082
40,57,20,"low","no",4,1,4,"the",293.45616472196
1,51,1,"high","yes",4,1,5,"boat",394.343176586176
1,51,2,"high","yes",5,1,5,"boat",369.313558972576
1,51,3,"high","yes",5,1,5,"boat",268.778181110055
1,51,4,"high","yes",5,1,5,"boat",281.700333733789
1,51,5,"high","yes",5,1,5,"boat",548.42553545799
1,51,6,"high","no",4,1,5,"boat",269.59797310216
1,51,7,"high","no",3,1,5,"boat",500.71390963948
1,51,8,"high","no",1,0,5,"boat",370.927638883695
1,51,9,"high","no",4,1,5,"boat",383.939975924965
1,51,10,"high","no",1,1,5,"boat",395.593493250649
1,51,11,"low","yes",4,1,5,"boat",510.136237186946
1,51,12,"low","yes",5,1,5,"boat",500.507993138514
1,51,13,"low","yes",5,1,5,"boat",578.5891928688
1,51,14,"low","yes",4,1,5,"boat",458.858596233608
1,51,15,"low","yes",4,1,5,"boat",256.018793671191
1,51,16,"low","no",1,1,5,"boat",305.705042397104
1,51,17,"low","no",2,1,5,"boat",662.093257933148
1,51,18,"low","no",3,1,5,"boat",175.982032035734
1,51,19,"low","no",1,1,5,"boat",233.552674738108
1,51,20,"low","no",4,1,5,"boat",760.233335902798
2,55,1,"high","yes",5,1,5,"boat",347.937822981286
2,55,2,"high","yes",3,1,5,"boat",437.201050573237
2,55,3,"high","yes",5,1,5,"boat",498.669044274946
2,55,4,"high","yes",5,1,5,"boat",185.959007291986
2,55,5,"high","yes",4,1,5,"boat",490.909646585322
2,55,6,"high","no",3,1,5,"boat",378.82370297547
2,55,7,"high","no",1,1,5,"boat",661.020960075162
2,55,8,"high","no",3,1,5,"boat",390.1183183686
2,55,9,"high","no",4,1,5,"boat",557.552570934856
2,55,10,"high","no",2,1,5,"boat",426.92424662228
2,55,11,"low","yes",3,1,5,"boat",627.300566077798
2,55,12,"low","yes",2,1,5,"boat",284.4378554158
2,55,13,"low","yes",5,1,5,"boat",501.627923868682
2,55,14,"low","yes",4,0,5,"boat",592.731027719065
2,55,15,"low","yes",5,1,5,"boat",614.958579014566
2,55,16,"low","no",1,1,5,"boat",257.722729088305
2,55,17,"low","no",1,1,5,"boat",571.630828564241
2,55,18,"low","no",1,0,5,"boat",412.577238937556
2,55,19,"low","no",3,1,5,"boat",556.743518631032
2,55,20,"low","no",2,1,5,"boat",297.869633767443
3,50,1,"high","yes",5,1,5,"boat",408.915046546014
3,50,2,"high","yes",3,1,5,"boat",431.973665180275
3,50,3,"high","yes",5,1,5,"boat",467.143178023303
3,50,4,"high","yes",5,1,5,"boat",203.015232318952
3,50,5,"high","yes",5,1,5,"boat",64.5721843648986
3,50,6,"high","no",3,0,5,"boat",261.58238817161
3,50,7,"high","no",5,1,5,"boat",435.2998992368
3,50,8,"high","no",4,1,5,"boat",625.865984920953
3,50,9,"high","no",2,1,5,"boat",572.981405569324
3,50,10,"high","no",3,1,5,"boat",767.746328130767
3,50,11,"low","yes",4,0,5,"boat",445.030347976523
3,50,12,"low","yes",5,1,5,"boat",444.682845007514
3,50,13,"low","yes",4,1,5,"boat",266.113495369702
3,50,14,"low","yes",5,1,5,"boat",314.072132280581
3,50,15,"low","yes",5,1,5,"boat",426.651329528907
3,50,16,"low","no",2,0,5,"boat",407.849233766644
3,50,17,"low","no",1,1,5,"boat",484.034036166213
3,50,18,"low","no",5,1,5,"boat",408.217864739491
3,50,19,"low","no",4,1,5,"boat",424.57666505534
3,50,20,"low","no",2,1,5,"boat",470.766858200294
4,60,1,"high","yes",5,1,5,"boat",485.675235086366
4,60,2,"high","yes",3,1,5,"boat",385.747371610296
4,60,3,"high","yes",5,1,5,"boat",307.89655100897
4,60,4,"high","yes",5,0,5,"boat",404.052003295558
4,60,5,"high","yes",5,0,5,"boat",733.911703406985
4,60,6,"high","no",3,0,5,"boat",313.644967364006
4,60,7,"high","no",2,1,5,"boat",669.444648322033
4,60,8,"high","no",1,1,5,"boat",254.833105378441
4,60,9,"high","no",1,0,5,"boat",553.605038308515
4,60,10,"high","no",2,1,5,"boat",509.835766154541
4,60,11,"low","yes",4,1,5,"boat",387.709657585646
4,60,12,"low","yes",5,1,5,"boat",536.662322510003
4,60,13,"low","yes",5,1,5,"boat",680.422754999875
4,60,14,"low","yes",5,0,5,"boat",552.856234206356
4,60,15,"low","yes",5,1,5,"boat",538.54150533192
4,60,16,"low","no",1,1,5,"boat",588.404093243043
4,60,17,"low","no",1,1,5,"boat",712.713327379842
4,60,18,"low","no",1,1,5,"boat",663.538426458568
4,60,19,"low","no",1,1,5,"boat",546.900615001645
4,60,20,"low","no",1,1,5,"boat",337.349906675257
5,30,1,"high","yes",5,1,5,"boat",480.823371493448
5,30,2,"high","yes",3,1,5,"boat",461.072865734177
5,30,3,"high","yes",4,1,5,"boat",442.954487790265
5,30,4,"high","yes",5,1,5,"boat",632.728342866653
5,30,5,"high","yes",4,1,5,"boat",496.490112584857
5,30,6,"high","no",4,1,5,"boat",348.08111474068
5,30,7,"high","no",5,1,5,"boat",695.960241181946
5,30,8,"high","no",1,1,5,"boat",591.874642637645
5,30,9,"high","no",2,1,5,"boat",364.864940053037
5,30,10,"high","no",2,1,5,"boat",611.835166836871
5,30,11,"low","yes",2,0,5,"boat",496.125010350228
5,30,12,"low","yes",5,0,5,"boat",498.700332800001
5,30,13,"low","yes",1,1,5,"boat",469.308676781774
5,30,14,"low","yes",5,1,5,"boat",360.562244532666
5,30,15,"low","yes",2,1,5,"boat",243.170460675282
5,30,16,"low","no",1,1,5,"boat",95.163867268482
5,30,17,"low","no",3,1,5,"boat",504.90524986988
5,30,18,"low","no",3,1,5,"boat",302.093151029539
5,30,19,"low","no",3,1,5,"boat",641.796803393902
5,30,20,"low","no",4,1,5,"boat",512.66988785159
6,33,1,"high","yes",5,1,5,"boat",499.980186072383
6,33,2,"high","yes",5,1,5,"boat",259.170104757603
6,33,3,"high","yes",4,1,5,"boat",415.614912117919
6,33,4,"high","yes",4,0,5,"boat",395.459723166883
6,33,5,"high","yes",5,1,5,"boat",537.453445133409
6,33,6,"high","no",1,1,5,"boat",289.423257509987
6,33,7,"high","no",3,1,5,"boat",567.645219422546
6,33,8,"high","no",4,1,5,"boat",470.67070736245
6,33,9,"high","no",2,1,5,"boat",312.257164652723
6,33,10,"high","no",1,1,5,"boat",424.682812135119
6,33,11,"low","yes",5,1,5,"boat",380.527846321973
6,33,12,"low","yes",3,0,5,"boat",345.783353536424
6,33,13,"low","yes",5,1,5,"boat",347.846985897549
6,33,14,"low","yes",5,1,5,"boat",593.339154715456
6,33,15,"low","yes",5,1,5,"boat",162.237730698151
6,33,16,"low","no",1,1,5,"boat",428.720596320781
6,33,17,"low","no",2,1,5,"boat",464.781085918682
6,33,18,"low","no",1,1,5,"boat",224.785872531837
6,33,19,"low","no",4,1,5,"boat",354.671762761911
6,33,20,"low","no",4,0,5,"boat",436.906176278828
7,26,1,"high","yes",5,1,5,"boat",547.874944628618
7,26,2,"high","yes",5,1,5,"boat",283.550181180182
7,26,3,"high","yes",5,1,5,"boat",454.269434656681
7,26,4,"high","yes",4,1,5,"boat",447.199491266287
7,26,5,"high","yes",5,1,5,"boat",497.580982531204
7,26,6,"high","no",3,1,5,"boat",419.545429139878
7,26,7,"high","no",3,1,5,"boat",619.629390522102
7,26,8,"high","no",3,0,5,"boat",365.992205596626
7,26,9,"high","no",4,1,5,"boat",543.390380560929
7,26,10,"high","no",3,1,5,"boat",317.018016184684
7,26,11,"low","yes",5,1,5,"boat",164.064205753687
7,26,12,"low","yes",5,1,5,"boat",244.652016826359
7,26,13,"low","yes",4,1,5,"boat",702.434415744794
7,26,14,"low","yes",5,1,5,"boat",620.928829743224
7,26,15,"low","yes",3,1,5,"boat",603.586555893592
7,26,16,"low","no",2,1,5,"boat",794.091187938696
7,26,17,"low","no",1,1,5,"boat",463.884073222991
7,26,18,"low","no",1,1,5,"boat",605.090520552368
7,26,19,"low","no",1,1,5,"boat",210.118863676565
7,26,20,"low","no",3,0,5,"boat",283.57663554248
8,40,1,"high","yes",5,1,5,"boat",543.093278526889
8,40,2,"high","yes",4,1,5,"boat",93.3488063696421
8,40,3,"high","yes",2,1,5,"boat",252.299680655504
8,40,4,"high","yes",4,1,5,"boat",438.970712864081
8,40,5,"high","yes",5,1,5,"boat",299.042191108614
8,40,6,"high","no",1,1,5,"boat",374.048768571954
8,40,7,"high","no",1,1,5,"boat",479.54332590653
8,40,8,"high","no",1,1,5,"boat",394.27149976356
8,40,9,"high","no",3,1,5,"boat",440.414968468858
8,40,10,"high","no",1,1,5,"boat",632.742562908189
8,40,11,"low","yes",5,1,5,"boat",289.607557736673
8,40,12,"low","yes",5,1,5,"boat",207.647861423885
8,40,13,"low","yes",5,1,5,"boat",358.657138169695
8,40,14,"low","yes",5,1,5,"boat",513.392074670623
8,40,15,"low","yes",4,1,5,"boat",463.043586935648
8,40,16,"low","no",3,1,5,"boat",558.43525722292
8,40,17,"low","no",2,1,5,"boat",147.818800181795
8,40,18,"low","no",2,1,5,"boat",496.873299286295
8,40,19,"low","no",4,1,5,"boat",316.116449482454
8,40,20,"low","no",1,1,5,"boat",438.038034480539
9,71,1,"high","yes",4,0,5,"boat",312.388753627158
9,71,2,"high","yes",4,1,5,"boat",375.377256311216
9,71,3,"high","yes",4,1,5,"boat",477.529539206225
9,71,4,"high","yes",1,0,5,"boat",333.791695041668
9,71,5,"high","yes",4,1,5,"boat",519.063567378326
9,71,6,"high","no",2,1,5,"boat",520.071312232238
9,71,7,"high","no",1,1,5,"boat",481.538431893254
9,71,8,"high","no",1,1,5,"boat",722.028018172512
9,71,9,"high","no",3,1,5,"boat",179.82015580907
9,71,10,"high","no",2,1,5,"boat",426.057024037154
9,71,11,"low","yes",5,1,5,"boat",389.476488688281
9,71,12,"low","yes",4,1,5,"boat",396.15187866312
9,71,13,"low","yes",5,1,5,"boat",196.561101911695
9,71,14,"low","yes",5,0,5,"boat",886.130892814845
9,71,15,"low","yes",5,1,5,"boat",655.692063464471
9,71,16,"low","no",1,1,5,"boat",334.738378364716
9,71,17,"low","no",1,1,5,"boat",556.67400113031
9,71,18,"low","no",2,1,5,"boat",529.184042062097
9,71,19,"low","no",1,1,5,"boat",731.587886440588
9,71,20,"low","no",1,1,5,"boat",453.754198942821
10,24,1,"high","yes",4,1,5,"boat",199.842804166219
10,24,2,"high","yes",2,1,5,"boat",393.507119753842
10,24,3,"high","yes",4,1,5,"boat",36.2824275339353
10,24,4,"high","yes",5,1,5,"boat",409.370956521456
10,24,5,"high","yes",4,1,5,"boat",200.505508271233
10,24,6,"high","no",4,1,5,"boat",370.317667478462
10,24,7,"high","no",2,1,5,"boat",493.703431918858
10,24,8,"high","no",1,1,5,"boat",648.823259011444
10,24,9,"high","no",3,1,5,"boat",473.988801899803
10,24,10,"high","no",3,1,5,"boat",479.513156469035
10,24,11,"low","yes",5,1,5,"boat",454.279151280488
10,24,12,"low","yes",3,1,5,"boat",207.139613832815
10,24,13,"low","yes",4,1,5,"boat",372.886573130658
10,24,14,"low","yes",4,1,5,"boat",205.833481039705
10,24,15,"low","yes",5,1,5,"boat",333.133981362939
10,24,16,"low","no",2,1,5,"boat",324.752365289507
10,24,17,"low","no",2,1,5,"boat",489.493709668006
10,24,18,"low","no",1,1,5,"boat",421.735065054198
10,24,19,"low","no",1,1,5,"boat",335.433891877916
10,24,20,"low","no",2,1,5,"boat",174.3937281606
11,36,1,"high","yes",4,1,5,"boat",150.104314236529
11,36,2,"high","yes",5,1,5,"boat",362.048393157108
11,36,3,"high","yes",4,1,5,"boat",219.624639324132
11,36,4,"high","yes",3,1,5,"boat",367.706827878405
11,36,5,"high","yes",3,1,5,"boat",607.969719234087
11,36,6,"high","no",3,1,5,"boat",457.329987702043
11,36,7,"high","no",1,0,5,"boat",558.920911289264
11,36,8,"high","no",2,0,5,"boat",254.04538651044
11,36,9,"high","no",2,1,5,"boat",258.799016717482
11,36,10,"high","no",3,1,5,"boat",381.207523235231
11,36,11,"low","yes",3,1,5,"boat",181.263191897338
11,36,12,"low","yes",5,1,5,"boat",265.614752294229
11,36,13,"low","yes",5,1,5,"boat",449.572714822305
11,36,14,"low","yes",4,1,5,"boat",469.561289712704
11,36,15,"low","yes",3,1,5,"boat",313.216393066502
11,36,16,"low","no",1,1,5,"boat",552.895150657289
11,36,17,"low","no",1,1,5,"boat",789.356271383514
11,36,18,"low","no",1,1,5,"boat",367.582038390224
11,36,19,"low","no",3,1,5,"boat",440.950340291022
11,36,20,"low","no",1,1,5,"boat",673.858103553469
12,51,1,"high","yes",3,1,5,"boat",654.25925049536
12,51,2,"high","yes",4,1,5,"boat",456.220423809458
12,51,3,"high","yes",5,1,5,"boat",438.831033803097
12,51,4,"high","yes",3,1,5,"boat",513.101829927702
12,51,5,"high","yes",5,1,5,"boat",574.844992553195
12,51,6,"high","no",3,1,5,"boat",521.273228732226
12,51,7,"high","no",1,1,5,"boat",492.865166549433
12,51,8,"high","no",5,1,5,"boat",456.885107020844
12,51,9,"high","no",1,1,5,"boat",532.552938341262
12,51,10,"high","no",1,1,5,"boat",793.469269037969
12,51,11,"low","yes",3,1,5,"boat",196.640304871767
12,51,12,"low","yes",1,1,5,"boat",262.657108105323
12,51,13,"low","yes",4,1,5,"boat",660.041999739884
12,51,14,"low","yes",2,1,5,"boat",603.488265986957
12,51,15,"low","yes",5,1,5,"boat",560.138187820895
12,51,16,"low","no",1,1,5,"boat",205.232141058058
12,51,17,"low","no",4,1,5,"boat",389.422023908884
12,51,18,"low","no",3,1,5,"boat",335.707217271542
12,51,19,"low","no",1,1,5,"boat",318.130205033077
12,51,20,"low","no",4,0,5,"boat",248.502903966365
13,49,1,"high","yes",5,1,5,"boat",451.439321223434
13,49,2,"high","yes",5,1,5,"boat",377.507045403023
13,49,3,"high","yes",4,1,5,"boat",444.308823008423
13,49,4,"high","yes",4,1,5,"boat",365.557952439563
13,49,5,"high","yes",2,1,5,"boat",681.03740324546
13,49,6,"high","no",3,1,5,"boat",566.791524618003
13,49,7,"high","no",2,1,5,"boat",510.863320031669
13,49,8,"high","no",2,1,5,"boat",530.4403650988
13,49,9,"high","no",4,1,5,"boat",497.236228337283
13,49,10,"high","no",3,1,5,"boat",424.185094966322
13,49,11,"low","yes",5,1,5,"boat",357.398420683085
13,49,12,"low","yes",4,1,5,"boat",248.399869691212
13,49,13,"low","yes",5,1,5,"boat",565.952017146969
13,49,14,"low","yes",5,1,5,"boat",443.92681407825
13,49,15,"low","yes",3,1,5,"boat",56.9193745490056
13,49,16,"low","no",1,1,5,"boat",488.975398071321
13,49,17,"low","no",1,1,5,"boat",440.094210686529
13,49,18,"low","no",1,1,5,"boat",351.586151595774
13,49,19,"low","no",1,0,5,"boat",406.912154971136
13,49,20,"low","no",2,1,5,"boat",469.939700452163
14,33,1,"high","yes",5,1,5,"boat",776.541958149209
14,33,2,"high","yes",5,1,5,"boat",489.605758778417
14,33,3,"high","yes",4,1,5,"boat",308.558353993646
14,33,4,"high","yes",4,1,5,"boat",373.253940864106
14,33,5,"high","yes",3,1,5,"boat",549.494775540038
14,33,6,"high","no",3,1,5,"boat",546.276728551098
14,33,7,"high","no",3,1,5,"boat",169.039096123131
14,33,8,"high","no",2,1,5,"boat",161.980692283823
14,33,9,"high","no",4,1,5,"boat",228.795493934386
14,33,10,"high","no",2,1,5,"boat",683.095262733151
14,33,11,"low","yes",4,0,5,"boat",552.463406537981
14,33,12,"low","yes",2,1,5,"boat",612.363979040128
14,33,13,"low","yes",4,1,5,"boat",594.985839994124
14,33,14,"low","yes",2,1,5,"boat",452.278175132806
14,33,15,"low","yes",4,1,5,"boat",291.619374880755
14,33,16,"low","no",2,1,5,"boat",390.571861497146
14,33,17,"low","no",4,1,5,"boat",522.652090627474
14,33,18,"low","no",5,1,5,"boat",294.097070007557
14,33,19,"low","no",2,1,5,"boat",415.779745010912
14,33,20,"low","no",2,1,5,"boat",227.002375826697
15,56,1,"high","yes",5,1,5,"boat",509.173774745556
15,56,2,"high","yes",1,1,5,"boat",414.609425914738
15,56,3,"high","yes",4,1,5,"boat",439.391988976468
15,56,4,"high","yes",3,1,5,"boat",412.796427264074
15,56,5,"high","yes",4,1,5,"boat",270.031904874458
15,56,6,"high","no",2,0,5,"boat",417.571007643835
15,56,7,"high","no",1,0,5,"boat",303.740161704919
15,56,8,"high","no",2,1,5,"boat",549.16069975216
15,56,9,"high","no",2,0,5,"boat",572.798713779324
15,56,10,"high","no",3,0,5,"boat",372.67775521491
15,56,11,"low","yes",1,1,5,"boat",8.5660303128042
15,56,12,"low","yes",5,1,5,"boat",540.036244980797
15,56,13,"low","yes",5,1,5,"boat",565.44711199615
15,56,14,"low","yes",4,0,5,"boat",538.80212715337
15,56,15,"low","yes",4,0,5,"boat",715.584868223518
15,56,16,"low","no",1,1,5,"boat",387.357034408361
15,56,17,"low","no",3,0,5,"boat",517.756943426833
15,56,18,"low","no",1,1,5,"boat",298.628825573471
15,56,19,"low","no",2,0,5,"boat",557.552486930448
15,56,20,"low","no",5,1,5,"boat",296.446958018074
16,39,1,"high","yes",4,1,5,"boat",480.662967375801
16,39,2,"high","yes",3,1,5,"boat",588.956654993413
16,39,3,"high","yes",4,1,5,"boat",221.57801026136
16,39,4,"high","yes",5,1,5,"boat",320.251519220637
16,39,5,"high","yes",5,1,5,"boat",511.313786241791
16,39,6,"high","no",2,0,5,"boat",432.934194170536
16,39,7,"high","no",2,1,5,"boat",522.358686596048
16,39,8,"high","no",1,1,5,"boat",448.64664866154
16,39,9,"high","no",2,1,5,"boat",305.595599991088
16,39,10,"high","no",3,1,5,"boat",123.359202520846
16,39,11,"low","yes",4,1,5,"boat",420.586136935914
16,39,12,"low","yes",2,1,5,"boat",592.463405973399
16,39,13,"low","yes",4,1,5,"boat",368.87153151823
16,39,14,"low","yes",4,1,5,"boat",324.377737285297
16,39,15,"low","yes",3,1,5,"boat",476.720979491064
16,39,16,"low","no",2,1,5,"boat",615.24157782853
16,39,17,"low","no",1,1,5,"boat",408.095631144435
16,39,18,"low","no",1,1,5,"boat",160.671353980159
16,39,19,"low","no",1,1,5,"boat",533.470223908267
16,39,20,"low","no",2,1,5,"boat",286.086930511563
17,34,1,"high","yes",3,1,5,"boat",344.329939706758
17,34,2,"high","yes",5,1,5,"boat",451.034480311477
17,34,3,"high","yes",5,1,5,"boat",333.061542480553
17,34,4,"high","yes",5,1,5,"boat",303.586864675699
17,34,5,"high","yes",5,1,5,"boat",469.592325157191
17,34,6,"high","no",1,1,5,"boat",642.894172978875
17,34,7,"high","no",3,1,5,"boat",552.97493865924
17,34,8,"high","no",3,1,5,"boat",277.423186779853
17,34,9,"high","no",4,1,5,"boat",678.621926468441
17,34,10,"high","no",2,1,5,"boat",543.380173080415
17,34,11,"low","yes",2,1,5,"boat",218.996188232412
17,34,12,"low","yes",5,1,5,"boat",457.677802375876
17,34,13,"low","yes",3,1,5,"boat",424.982493228338
17,34,14,"low","yes",5,0,5,"boat",605.081796127346
17,34,15,"low","yes",5,0,5,"boat",273.927101276783
17,34,16,"low","no",4,1,5,"boat",339.716993186588
17,34,17,"low","no",3,1,5,"boat",783.193020496966
17,34,18,"low","no",1,1,5,"boat",606.27825776182
17,34,19,"low","no",4,1,5,"boat",647.019884452803
17,34,20,"low","no",1,1,5,"boat",614.910188418177
18,47,1,"high","yes",3,1,5,"boat",438.093370461983
18,47,2,"high","yes",5,1,5,"boat",649.682148092036
18,47,3,"high","yes",5,1,5,"boat",246.369692850451
18,47,4,"high","yes",2,1,5,"boat",853.876797002059
18,47,5,"high","yes",2,1,5,"boat",-97.7028321087344
18,47,6,"high","no",3,1,5,"boat",469.162574793079
18,47,7,"high","no",3,1,5,"boat",338.717625899908
18,47,8,"high","no",1,1,5,"boat",238.707573363152
18,47,9,"high","no",3,1,5,"boat",197.670951808426
18,47,10,"high","no",3,1,5,"boat",212.865276010665
18,47,11,"low","yes",4,1,5,"boat",372.624345898738
18,47,12,"low","yes",4,1,5,"boat",86.0468548231952
18,47,13,"low","yes",2,0,5,"boat",205.461097276016
18,47,14,"low","yes",5,1,5,"boat",439.923019740884
18,47,15,"low","yes",5,1,5,"boat",267.253446705458
18,47,16,"low","no",1,1,5,"boat",499.933764674443
18,47,17,"low","no",2,1,5,"boat",291.72596052397
18,47,18,"low","no",4,1,5,"boat",273.15146505049
18,47,19,"low","no",2,1,5,"boat",613.978558512649
18,47,20,"low","no",1,1,5,"boat",226.643800388305
19,30,1,"high","yes",4,1,5,"boat",441.543292831751
19,30,2,"high","yes",3,1,5,"boat",316.765398813663
19,30,3,"high","yes",5,1,5,"boat",370.744164056205
19,30,4,"high","yes",5,1,5,"boat",432.425206584556
19,30,5,"high","yes",2,1,5,"boat",409.084255698281
19,30,6,"high","no",2,1,5,"boat",823.23018445815
